district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31,rps32
五股區,車位,新北市五股區御成路１０１號等,4,住,,,1130120,土地1建物1車位1,,,其他,,,,29.31,0,0,0,無,有,1600000,,坡道平面,29.31,1600000,僅車位交易；,RPQRMLLMJHJGFBF87DA,0,0,0,有,070
五股區,房地(土地+建物)+車位,新北市五股區新五路三段３２６號十樓,13.55,商,,,1130102,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100209,122.47,2,2,1,有,有,13100000,106965,坡道平面,0,0,,RPQNMLPJKHJGFBF77EA,54.67,0,4.17,有,
五股區,房地(土地+建物),新北市五股區登林路４６巷４號,24.71,住,,,1121207,土地3建物1車位0,一層，停車場,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0691115,71.42,1,1,1,有,無,6100000,85410,,0,0,,RPOQMLPLJHJGFBF87DA,71.42,0,0,無,
五股區,房地(土地+建物),新北市五股區凌雲路一段１０９巷３６弄１１號三樓,31.68,住,,,1121231,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760209,106.64,3,1,1,有,無,8000000,75019,,0,0,,RPPOMLMJKHJGFBF37DA,90.44,0,16.2,無,
五股區,房地(土地+建物)+車位,新北市五股區水碓一路２６號四樓,17.53,都市：其他:住宅區,,,1121230,土地3建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880126,116.49,3,2,2,有,有,13060000,112122,坡道機械,0,1500000,陽台外推；,RPTRMLPJKHJGFBF38DA,68.23,0,8.85,有,232
五股區,房地(土地+建物),新北市五股區成泰路一段２３５號之１２十樓之一,16.33,住,,,1121117,土地1建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820811,147.49,3,2,2,有,有,13200000,89498,,0,0,,RPROMLPLKIIGFBF18EA,78.64,3.26,8.61,有,
五股區,房地(土地+建物),新北市五股區水碓路３號九樓之二,2.39,商,,,1121112,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860618,25.65,1,0,1,有,有,2720000,106043,,0,0,陽台外推；,RPWPMLSJKIIGFBF78DA,17.19,0,3.82,有,
五股區,房地(土地+建物),新北市五股區登林路貿商巷６弄１１號八樓,28.48,都市：其他:住宅區,,,1121118,土地2建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910731,177.24,3,2,2,有,有,6000000,33852,,0,0,目前有車位使用但無固定車位住戶需向社區管理中心定期輪流抽籤含土地增值稅或其他稅費55472元；親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOJKHJGFBF47DA,101.4,0,13.37,有,
五股區,房地(土地+建物)+車位,新北市五股區成洲五路２８號十四樓,37.5,住,,,1121006,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040903,221.21,3,2,2,有,有,22380000,101171,坡道平面,35.05,0,,RPQOMLMLJHJGFBF57DA,109.55,7.98,11.1,有,288
五股區,房地(土地+建物)+車位,新北市五股區芳洲二路４３號十三樓,14.43,住,,,1120730,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121215,121.6,3,2,2,有,有,15000000,123355,坡道平面,32.28,0,預售屋、或土地及建物分件登記案件；,RPSUMLRLKIIGFBF98DA,47.56,6.18,6.52,有,
五股區,房地(土地+建物)+車位,新北市五股區新五路二段５４２號八樓,13.51,住,,,1111124,土地1建物1車位1,八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120923,97.29,3,2,1,有,有,12100000,124370,坡道平面,23.61,0,讓渡預售屋、或土地及建物分件登記案件；,RPPNMLMLJHJGFBF37DA,39.98,2.61,5.67,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲二路４３號十二樓,14.43,住,,,1091128,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121215,124.4,3,2,2,有,有,10450000,84003,坡道平面,35.08,0,土地及建物分次登記案件，其土地買賣價格及權利範圍載明於本案件，車位土地價格無拆分。讓渡日期112/08/05預售屋、或土地及建物分件登記案件；,RPQUMLRLKIIGFBF78DA,47.56,6.18,6.52,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲二路４１號十樓,10.59,住,,,1091024,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121215,96.97,2,1,1,有,有,8200000,84562,坡道平面,32.28,0,土地及建物分次登記案件，其土地買賣價格及權利範圍載明於本案件，車位土地價格無拆分。讓渡日期111/05/22含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPTNMLRLKIIGFBF38DA,37.64,2.97,3.03,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲二路４１號十一樓,10.59,住,,,1091002,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121215,99.76,2,2,1,有,有,8200000,82197,坡道平面,35.08,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPUNMLRLKIIGFBF48DA,37.64,2.97,3.03,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲二路４１號十四樓,10.59,住,,,1090926,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121215,99.76,2,2,1,有,有,8120000,81395,坡道平面,35.08,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPXNMLRLKIIGFBF78DA,37.64,2.97,3.03,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲二路４１號十三樓,10.59,住,,,1090830,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121215,99.76,2,2,1,有,有,8350000,83701,坡道平面,35.08,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPWNMLRLKIIGFBF68DA,37.64,2.97,3.03,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲二路４３號十樓,14.43,住,,,1090718,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121215,124.4,3,2,2,有,有,10700000,86013,坡道平面,35.08,0,土地及建物分次登記案件，其土地買賣價格及權利範圍載明於本案件，車位土地價格無拆分。讓渡日期111/05/04含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPOUMLRLKIIGFBF58DA,47.56,6.18,6.52,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲二路４３號八樓,14.43,住,,,1090321,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121215,124.4,3,2,2,有,有,10200000,81994,坡道平面,35.08,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPWTMLRLKIIGFBF66DA,47.56,6.18,6.52,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲二路４３號九樓,14.43,住,,,1090216,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121215,124.4,3,2,2,有,有,10300000,82797,坡道平面,35.08,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPXTMLRLKIIGFBF76DA,47.56,6.18,6.52,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲二路４３號六樓,14.43,住,,,1090101,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121215,124.4,3,2,2,有,有,10000000,80386,坡道平面,35.08,0,土地及建物分次登記案件，其土地買賣價格及權利範圍載明於本案件，車位土地價格無拆分。讓渡日期110/03/23含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPUOMLRLKIIGFBF58DA,47.56,6.18,6.52,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲二路４３號十一樓,14.43,住,,,1081110,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121215,124.4,3,2,2,有,有,10500000,84405,坡道平面,35.08,0,土地及建物分次登記案件，其土地買賣價格及權利範圍載明於本案件，車位土地價格無拆分。讓渡日期112/08/05含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPPUMLRLKIIGFBF68DA,47.56,6.18,6.52,有,
五股區,房地(土地+建物)+車位,新北市五股區民義路一段１５７號之３０三樓,272.64,都市：其他:保護區,,,1130102,土地5建物1車位1,全,二層,透天厝,住家用,鋼筋混凝土造,0740724,189.24,3,2,3,有,無,13200000,69753,一樓平面,0,0,,RPXWMLTLJHJGFBF17DA,133.37,15.62,20.25,無,
五股區,房地(土地+建物),新北市五股區成泰路四段５８號十三樓,9.64,工,,,1130123,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,1060704,102.05,0,0,0,無,有,9960000,97599,,0,0,,RPTRMLQJKHJGFBF48DA,59.9,0,7.94,有,
五股區,土地,五股坑三段538地號,21.02,都市：其他:保護區,,,1130120,土地6建物0車位0,,,其他,,,,0,0,0,0,無,無,422600,20105,,0,0,,RPRNMLTKKHJGFBF38EA,0,0,0,無,
五股區,房地(土地+建物)+車位,新北市五股區成洲一路２５號十四樓,18.75,住,,,1130112,土地1建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040120,117.16,2,2,1,有,有,12800000,125698,坡道平面,31.24,2000000,夾層；其他增建；,RPPOMLKLKHJGFBF47EA,52.03,1.55,3.23,有,
五股區,房地(土地+建物),新北市五股區五福路６２號七樓,20.59,住,,,1130101,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820817,123.15,3,2,2,有,有,12580000,102152,,0,0,陽台外推；,RPRRMLKKJHJGFBF67DA,79.75,0,10.49,有,
五股區,房地(土地+建物),新北市五股區成泰路三段６７號,10.9,住,,,1130130,土地4建物1車位0,一層，平台，騎樓,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0690213,31.16,0,0,0,無,無,3550000,113928,,0,0,,RPVOMLLMJHJGFBF08DA,31.16,0,0,無,
五股區,房地(土地+建物)+車位,新北市五股區新城六路１５９號十四樓,7,商,,,1130112,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100517,95.38,2,1,1,有,有,10500000,110086,坡道平面,0,0,,RPVOMLRKKHJGFBF58DA,37.5,1.64,4.51,有,
五股區,房地(土地+建物)+車位,新北市五股區御成路５號四樓,35.92,住,,,1130103,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121115,173.48,3,2,2,有,無,19770000,119465,坡道平面,25.57,2100000,預售屋、或土地及建物分件登記案件；,RPXNMLKLKHJGFBF18EA,79.96,3.21,14.44,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲一路９０號十四樓,28.82,住,,,1130120,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100716,148.19,3,2,2,有,有,19380000,143226,坡道平面,28.24,2200000,,RPOOMLKLKHJGFBF37EA,71.99,0,6.88,有,
五股區,房地(土地+建物)+車位,新北市五股區新城六路１６９號八樓,5.6,商,,,1130115,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100517,83.94,2,1,1,有,有,10450000,149352,坡道平面,30.71,2500000,,RPOQMLKMJHJGFBF47DA,30.87,1.16,3.9,有,
五股區,房地(土地+建物)+車位,新北市五股區新城六路１３３號六樓,17.01,商,,,1130121,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121219,114.89,2,1,1,有,有,13500000,140845,坡道平面,34.66,2200000,,RPWPMLQKKHJGFBF68DA,47.63,0,3.28,有,
五股區,房地(土地+建物)+車位,新北市五股區新城六路１３１號九樓,19.45,商,,,1130118,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121219,126.41,2,2,2,有,有,15980000,149101,坡道平面,34.66,2300000,,RPOQMLQKKHJGFBF97DA,53.65,0,4.57,有,
五股區,房地(土地+建物)+車位,新北市五股區新城六路１２５號四樓,13.92,商,,,1130128,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1121219,100.61,0,0,1,有,有,10420000,133738,坡道機械,34.66,1600000,,RPORMLQKKHJGFBF08DA,38.39,0,3.31,有,
五股區,房地(土地+建物)+車位,新北市五股區新城六路１２９號二樓,12.87,商,,,1130126,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1121219,95.65,0,0,1,有,有,10620000,138055,坡道平面,34.66,2200000,,RPXVMLTKKHJGFBF07DA,34.06,0,4.5,有,
五股區,房地(土地+建物)+車位,新北市五股區新城六路１２５號三樓,13.92,商,,,1130121,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1121219,100.61,0,0,1,有,有,10500000,134951,坡道機械,34.66,1600000,,RPOWMLTKKHJGFBF88DA,38.39,0,3.31,有,
五股區,房地(土地+建物),新北市五股區五福路６８巷６號三樓,32.6,住,,,1130104,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750923,116.55,3,2,2,有,無,7200000,61776,,0,0,,RPVPMLKLKHJGFBF08DA,105.08,0,11.47,無,
五股區,房地(土地+建物)+車位,新北市五股區成泰路一段２２９號之１四樓,28.99,住,,,1130115,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850815,160.83,3,2,2,有,有,12000000,74613,坡道機械,0,0,,RPQRMLMLKHJGFBF97DA,103.41,2.34,12.89,有,
五股區,房地(土地+建物)+車位,新北市五股區御成路１３號五樓,36.3,住,,,1130103,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121115,175.06,3,2,2,有,無,17580000,104489,坡道平面,25.57,1960000,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLKLKHJGFBF67EA,81.82,4.32,12.53,有,
五股區,房地(土地+建物),新北市五股區水碓路１６巷４７號三樓,7.55,,,,1130124,土地2建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860129,54.34,0,0,1,有,有,5200000,95694,,0,0,,RPVOMLPKKHJGFBF38DA,28.56,0,4.69,有,
五股區,房地(土地+建物),新北市五股區新城六路１３３號十樓,17.01,商,,,1130119,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121219,80.23,2,1,1,有,有,11600000,144584,,0,0,,RPXPMLQKKHJGFBF78DA,47.63,0,3.28,有,
五股區,房地(土地+建物),新北市五股區新城六路１２９號九樓,12.93,商,,,1130121,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121219,60.99,2,1,1,有,有,9320000,152812,,0,0,,RPQQMLQKKHJGFBF18DA,34.2,0,4.5,有,
五股區,房地(土地+建物)+車位,新北市五股區新城六路１２５號十樓,14.19,商,,,1130120,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121219,101.59,1,1,1,有,有,11880000,144629,坡道平面,34.66,2200000,,RPTQMLQKKHJGFBF48DA,39.17,0,3.3,有,
五股區,房地(土地+建物)+車位,新北市五股區新城六路１２５號五樓,14.19,商,,,1130120,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121219,101.59,1,1,1,有,有,11180000,143135,坡道機械,34.66,1600000,,RPXQMLQKKHJGFBF88DA,39.17,0,3.3,有,
五股區,房地(土地+建物)+車位,新北市五股區新城六路２５９號十三樓,15.43,住,,,1130114,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040305,104.84,2,1,1,有,有,12080000,115223,坡道平面,24.18,0,,RPPTMLMLKHJGFBF08DA,49.37,2.13,2.94,有,
五股區,房地(土地+建物),新北市五股區凌雲路一段１１６巷２弄２之１號二樓,20.56,住,,,1130107,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880320,85.21,3,2,2,有,無,10000000,117357,,0,0,其他增建；,RPPOMLNLKHJGFBF67DA,59.51,1.81,10.21,有,
五股區,土地,五股坑三段1234地號,154.22,都市：其他:保護區,,,1130124,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,2520000,16340,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLLKHJGFBF47EA,0,0,0,無,
五股區,房地(土地+建物),新北市五股區成泰路四段６０號六樓,5.21,工,,,1130102,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1060704,55.11,1,1,1,有,有,5500000,99800,,0,0,,RPVPMLNLJHJGFBF28DA,31.5,0,5.13,有,
五股區,房地(土地+建物),新北市五股區五福路３７號十四樓之一,10.86,都市：其他:住宅區,,,1130118,土地2建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841108,77.2,2,1,1,有,有,7600000,98446,,0,0,,RPTRMLLJKHJGFBF97DA,48.54,0.85,8.53,有,
五股區,房地(土地+建物)+車位,新北市五股區六合街１１號六樓,69.96,住,,,1130106,土地3建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970814,187.94,3,2,2,有,有,15500000,82473,坡道平面,0,0,,RPTNMLRKKHJGFBF38EA,103,0,10.37,有,
五股區,房地(土地+建物)+車位,新北市五股區五福路１４巷３２號三樓,18.06,住,,,1130107,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820805,104.64,3,1,1,有,有,10230000,97764,一樓平面,0,1800000,陽台外推；,RPTPMLKMJHJGFBF87DA,53.31,0,7.12,有,
五股區,房地(土地+建物),新北市五股區御成路１０９號九樓,11.73,住,,,1121210,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990913,86.05,2,2,1,有,有,10090000,117257,,0,0,,RPTSMLNJJHJGFBF18DA,59.53,0,5.57,有,
五股區,房地(土地+建物)+車位,新北市五股區西雲路６９號二樓,19.88,住,,,1121224,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831019,135.35,3,2,2,有,有,13100000,96786,坡道平面,0,0,陽台外推；,RPTSMLTJJHJGFBF78DA,79.85,3.46,13.08,有,
五股區,房地(土地+建物)+車位,新北市五股區五權路２５之３號,287.17,,工業區,丁種建築用地,1121221,土地1建物1車位6,全,五層,透天厝,辦公用,鋼筋混凝土造,0820617,1079.87,24,0,8,有,無,86000000,79639,坡道平面,0,0,陽台外推；,RPPOMLKLKHJGFBF37DA,695.4,15.7,62.78,有,
五股區,房地(土地+建物)+車位,新北市五股區新五路二段５４８號十七樓,17.38,住,,,1121220,土地1建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120923,122.83,3,2,2,有,有,17110000,139298,坡道平面,23.61,0,含裝潢費；含傢俱設備費；,RPQOMLPLJHJGFBF87DA,50.06,5.9,9.03,有,
五股區,房地(土地+建物)+車位,新北市五股區新五路二段５１６號二十四樓,13.51,住,,,1121230,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120923,97.29,3,2,1,有,有,13580000,139583,坡道平面,23.61,0,含傢俱設備費；,RPVOMLPLJHJGFBF38DA,39.98,2.61,5.67,有,
五股區,房地(土地+建物)+車位,新北市五股區新五路二段５３０號十五樓,10.94,住,,,1121201,土地1建物1車位1,十五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120923,83.44,2,2,1,有,有,10700000,128236,坡道平面,23.61,0,含裝潢費；含傢俱設備費；,RPSNMLKLKHJGFBF57DA,31.59,2.68,4.92,有,
五股區,車位,新北市五股區成泰路一段１８９巷４８號等,0.09,住,,,1121210,土地1建物1車位1,,,其他,,,,23.18,0,0,0,無,有,2100000,,坡道平面,23.18,2100000,僅車位交易；,RPUNMLTKKHJGFBF68EA,0,0,0,有,
五股區,房地(土地+建物),新北市五股區成泰路一段１８９巷５２號七樓之一,21.32,住,,,1121210,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1081014,87.69,2,1,1,有,有,10000000,114038,,0,0,陽台外推；,RPVNMLTKKHJGFBF78EA,45.93,8.99,3.8,有,
五股區,房地(土地+建物),新北市五股區蓬萊路１０號三樓,12.59,住,,,1121223,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830903,77.29,2,2,1,有,有,9268000,119912,,0,0,,RPQOMLMKJHJGFBF47DA,55.06,1.28,6.39,有,
五股區,房地(土地+建物)+車位,新北市五股區新五路二段５１８號二十四樓,17.38,住,,,1121219,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120923,123.72,3,2,2,有,有,17580000,142095,坡道平面,23.61,0,含裝潢費；含傢俱設備費；,RPTNMLLJKHJGFBF57DA,54.08,5.83,5.66,有,
五股區,房地(土地+建物)+車位,新北市五股區新五路二段５０２號十九樓,10.94,住,,,1121229,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120923,81.56,2,2,1,有,有,11400000,139774,坡道平面,21.73,0,含裝潢費；含傢俱設備費；,RPUNMLLJKHJGFBF67DA,31.59,2.68,4.92,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲七路３６號十二樓,20.98,住,,,1121212,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040820,143.96,3,2,2,有,有,15500000,113211,坡道平面,26.48,2200000,陽台外推；,RPOPMLKLKHJGFBF37DA,68.86,3.75,6.67,有,
五股區,房地(土地+建物)+車位,新北市五股區新城八路１８號十八樓,16.37,商,,,1121228,土地1建物1車位2,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060104,165.5,0,0,0,無,有,15500000,93656,坡道平面,0,4000000,,RPOTMLLLKHJGFBF87DA,61.07,1.28,4.24,有,
五股區,房地(土地+建物)+車位,新北市五股區御成路１５號五樓,37.5,住,,,1121223,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121115,179.93,3,2,2,有,無,18980000,110262,坡道平面,25.57,1960000,,RPRNMLKLKHJGFBF57EA,85.92,3.33,12.61,有,
五股區,房地(土地+建物)+車位,新北市五股區御成路９號八樓,25.85,住,,,1121202,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121115,132,2,2,1,有,無,15100000,121206,坡道平面,25.57,2200000,,RPUNMLKLKHJGFBF87EA,59.1,7.49,3.65,有,
五股區,房地(土地+建物)+車位,新北市五股區御成路３號七樓,26.16,住,,,1121202,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121115,133.3,2,2,1,有,無,15000000,118816,坡道平面,25.57,2200000,,RPVNMLKLKHJGFBF97EA,59.95,7.49,3.65,有,
五股區,房地(土地+建物)+車位,新北市五股區御成路７號四樓,41.08,住,,,1121211,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121115,194.77,4,2,2,有,無,22200000,118203,坡道平面,25.57,2200000,,RPWNMLKLKHJGFBF08EA,94.81,0,16.84,有,
五股區,房地(土地+建物)+車位,新北市五股區新五路三段２５８號十樓,12.92,商,,,1121219,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060104,124.08,2,1,1,有,有,13850000,111622,坡道平面,0,2200000,,RPRTMLKKJHJGFBF87DA,55.19,0,5.25,有,
五股區,房地(土地+建物)+車位,新北市五股區西雲路１１６之９號八樓,20.53,住,,,1121224,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0931007,147.73,3,2,2,有,有,14200000,96121,坡道平面,28.32,0,陽台外推；,RPPNMLRKKHJGFBF87DA,78.23,1.36,9.95,有,
五股區,房地(土地+建物)+車位,新北市五股區御成路１７號五樓,37.56,住,,,1121212,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121115,180.18,3,2,2,有,無,20060000,115516,坡道平面,25.57,2200000,,RPTNMLKLKHJGFBF77EA,85.92,3.52,12.61,有,
五股區,車位,新北市五股區芳洲二路３１號等,0.28,住,,,1121113,土地1建物1車位1,,,其他,,,,35.08,0,0,0,無,有,1300000,,坡道平面,35.08,1300000,僅車位交易；預售屋、或土地及建物分件登記案件；,SPPVMLSJJHJGFBF68DA,0,0,0,有,
五股區,車位,新北市五股區芳洲二路３１號等,0.28,住,,,1121114,土地1建物1車位1,,,其他,,,,35.08,0,0,0,無,有,1500000,,坡道平面,35.08,1500000,僅車位交易；預售屋、或土地及建物分件登記案件；,SPPOMLTJJHJGFBF08DA,0,0,0,有,
五股區,車位,新北市五股區芳洲二路３１號等,0.28,住,,,1121118,土地1建物1車位1,,,其他,,,,35.08,0,0,0,無,有,1400000,,坡道平面,35.08,1400000,僅車位交易；預售屋、或土地及建物分件登記案件；,SPQOMLTJJHJGFBF18DA,0,0,0,有,
五股區,房地(土地+建物)+車位,新北市五股區新五路二段５１８號二十二樓,17.38,住,,,1121129,土地1建物1車位1,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120923,123.72,3,2,2,有,有,17200000,139024,坡道平面,23.61,0,,RPTOMLPLJHJGFBF18DA,54.08,5.83,5.66,有,
五股區,車位,新北市五股區芳洲二路３１號等,0.28,住,,,1121120,土地1建物1車位1,,,其他,,,,35.08,0,0,0,無,有,1300000,,坡道平面,35.08,1300000,僅車位交易；預售屋、或土地及建物分件登記案件；,SPPOMLRLKIIGFBF18DA,0,0,0,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲二路４５號六樓,17.85,住,,,1120630,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121215,144.99,3,2,2,有,有,17300000,119319,坡道平面,35.08,0,預售屋、或土地及建物分件登記案件；,RPPRMLKKJHJGFBF47DA,61.54,5.67,6.95,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲二路４５號四樓,17.85,住,,,1120618,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121215,141.76,3,2,2,有,有,18850000,132971,坡道平面,32.28,0,含裝潢費；含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPUTMLOLJHJGFBF68DA,61.54,5.38,6.95,有,
五股區,房地(土地+建物)+車位,新北市五股區芳洲二路４５號五樓,17.85,住,,,1120516,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121215,144.99,3,2,2,有,有,17030000,117456,坡道平面,35.08,0,預售屋、或土地及建物分件登記案件；,RPOQMLKKJHJGFBF27DA,61.54,5.67,6.95,有,
