district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31,rps32
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路四段２２２３號二十一樓,14.52,住,,,1090630,土地1建物1車位1,二十一層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120621,116.47,2,2,1,有,無,15900000,165539,坡道平面,33.71,2200000,預售屋、或土地及建物分件登記案件；,RPPUMLRJQHIGFAF88DA,49.32,0,4.14,有,
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路四段２２１９號十一樓,26.56,住,,,1090622,土地1建物1車位1,十一層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120621,185.15,4,2,2,有,無,26580000,160328,坡道平面,33.71,2300000,原買方為二人，權利人1於111.12.26死亡，相關權利由權利人2繼承，交易總價不變預售屋、或土地及建物分件登記案件；,RPSPMLRJQHIGFAF68DA,92.3,0,5.53,有,
板橋區,房地(土地+建物),新北市板橋區環河西路四段２２２５號二十一樓,14.52,住,,,1090630,土地1建物1車位0,二十一層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120621,82.76,2,2,1,有,無,13700000,165539,,0,0,預售屋、或土地及建物分件登記案件；,RPRRMLRJQHIGFAF78DA,49.32,0,4.14,有,
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路四段２２２１號四樓,21.39,住,,,1090616,土地1建物1車位1,四層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120621,155.7,4,2,2,有,無,18000000,131158,坡道平面,33.71,2000000,預售屋、或土地及建物分件登記案件；,RPUSMLRJQHIGFAF56DA,74.15,0,4.67,有,
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路四段２２２５號九樓,14.52,住,,,1090602,土地1建物1車位1,九層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120621,116.47,2,2,1,有,無,15240000,158772,坡道平面,33.71,2100000,原買方於109.12.25讓渡予權利人，交易總價不變預售屋、或土地及建物分件登記案件；,RPPRMLRJQHIGFAF58DA,49.32,0,4.14,有,
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路四段２２２３號二樓,14.52,住,,,1090610,土地1建物1車位1,二層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120621,116.47,2,2,1,有,無,14350000,150435,坡道平面,33.71,1900000,原買方於112.3.10讓渡予權利人，交易總價不變預售屋、或土地及建物分件登記案件；,RPWRMLRJQHIGFAF66DA,49.32,0,4.14,有,
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路四段２２１７號二十七樓,18.77,住,,,1090529,土地1建物1車位1,二十七層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120621,140.72,4,2,2,有,無,21150000,175217,坡道平面,33.71,2400000,原買方於112.04.07讓渡予權利人，交易總價不變預售屋、或土地及建物分件登記案件；,RPWOMLRJQHIGFAF98DA,65.59,0,3.55,有,
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路四段２２１９號九樓,26.53,住,,,1090530,土地1建物1車位1,九層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120621,185.08,4,2,2,有,無,26500000,159873,坡道平面,33.71,2300000,原買方於112.03.23讓渡予權利人，交易總價不變預售屋、或土地及建物分件登記案件；,RPPPMLRJQHIGFAF38DA,92.3,0,5.53,有,
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路四段２２１７號二十樓,18.77,住,,,1090529,土地1建物1車位1,二十層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120621,140.72,4,2,2,有,無,20530000,170358,坡道平面,33.71,2300000,原買方於112.04.07讓渡予權利人，交易總價不變預售屋、或土地及建物分件登記案件；,RPVOMLRJQHIGFAF88DA,65.59,0,3.55,有,
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路四段２２２３號四樓,14.52,住,,,1090524,土地1建物1車位1,四層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120621,116.47,2,2,1,有,無,14660000,151764,坡道平面,33.71,2100000,預售屋、或土地及建物分件登記案件；,RPXRMLRJQHIGFAF76DA,49.32,0,4.14,有,
板橋區,房地(土地+建物)+車位,新北市板橋區華江八路４８號三樓,28.51,住,,,1080714,土地1建物1車位1,三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120509,208.14,3,2,2,有,有,25300000,134482,坡道平面,36.37,2200000,預售屋、或土地及建物分件登記案件；,RPXPMLSJOHIGFAF09DA,99.99,4.21,10.46,有,
板橋區,房地(土地+建物)+車位,新北市板橋區華江八路５２號二十一樓,32.7,住,,,1080506,土地1建物1車位2,二十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120509,268.73,2,2,2,有,有,35600000,160722,坡道平面,72.74,4100000,預售屋、或土地及建物分件登記案件；,RPRPMLRJOHIGFAF38DA,116.88,4.81,9.09,有,
板橋區,土地,江子翠段大埔尾小段97地號,735.5,都市：其他:公園、綠地,,,1120808,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,181857376,247257,,0,0,包含公共設施保留地用地；,RPUPMLRJQHIGFAF88DA,0,0,0,無,
板橋區,房地(土地+建物),新北市板橋區漢生東路２３６號十四樓,5.04,都市：其他:第二種特定專用區,,,1120804,土地1建物1車位0,十四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0980724,77.47,2,2,1,有,有,18000000,232348,,0,0,,RPVOMLPKQHIGFAF78DA,43.64,1.19,7.19,有,0006
板橋區,房地(土地+建物),新北市板橋區南雅南路一段８號地下一樓之三十九,0.07,商,,,1120808,土地1建物1車位0,地下層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0830528,68.99,0,0,1,有,有,9330000,135237,,0,0,,RPQNMLMLQHIGFAF08EA,22.65,0,0,有,
板橋區,房地(土地+建物),新北市板橋區大觀路三段２２２號七樓,22.02,住,,,1120805,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,1120329,94.84,2,2,1,有,有,13700000,144454,,0,0,,RPPPMLSKQHIGFAF58DA,53.21,0,6.32,有,
板橋區,房地(土地+建物),新北市板橋區長安街１３８巷８號七樓之６,12.23,住,,,1120804,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,1111228,90.12,2,2,1,有,無,19730000,218930,,0,0,,RPWNMLSKQHIGFAF09DA,51.16,4.68,4.3,有,
板橋區,土地,公館段1058地號,30.68,都市：其他:道路用地,,,1120809,土地4建物0車位0,,,其他,,,,0,0,0,0,無,無,7632792,248787,,0,0,包含公共設施保留地用地；,RPTPMLLLQHIGFAF38DA,0,0,0,無,0024
板橋區,房地(土地+建物),新北市板橋區長安街１３８巷８號十三樓之２,7.85,住,,,1120811,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,1111228,57.88,1,1,1,有,無,13100000,226330,,0,0,,RPORMLLLQHIGFAF08DA,34.69,1.82,2.12,有,
板橋區,土地,新興段1337地號,39.1,住,,,1120814,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,5200000,132992,,0,0,本件為持分交易。含土地增值稅或其他稅費；未登記建物；,RPPPMLOKQHIGFAF18DA,0,0,0,無,
板橋區,房地(土地+建物),新北市板橋區大觀路二段１５０巷２１號,20.17,住,,,1120801,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,86.94,2,2,1,有,無,9100000,104670,,0,0,,RPUOMLTJQHIGFAF98DA,68.64,18.3,0,無,
板橋區,房地(土地+建物),新北市板橋區四川路一段２８６巷３７號,9.7,住,,,1120802,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830511,36.27,0,0,0,無,無,6100000,168183,,0,0,,RPVNMLQKQHIGFAF88EA,25.48,5.33,0,無,
板橋區,土地,府中段1115地號,1.5,商,,,1120815,土地2建物0車位0,,,其他,,,,0,0,0,0,無,無,568800,379200,,0,0,,RPVOMLMLQHIGFAF58DA,0,0,0,無,0038
板橋區,房地(土地+建物),新北市板橋區溪崑二街５６巷３５號五樓,23.25,住,,,1120809,土地1建物1車位0,五層，陽台，露台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,90.95,3,0,3,有,無,9300000,102254,,0,0,頂樓增建為鐵皮屋頂，其他增建為露台頂樓加蓋；其他增建；,RPSNMLNLQHIGFAF28DA,90.95,0,0,無,
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段４１０巷２弄３０號八樓,23.5,住,,,1120807,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850320,168.44,3,1,2,有,有,5420858,32183,坡道平面,46.75,0,親友、員工、共有人或其他特殊關係間之交易；,RPWPMLMLQHIGFAF78DA,86.38,0,10.42,有,
板橋區,房地(土地+建物),新北市板橋區光復街３３巷３６號,4.21,住,,,1120816,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700114,11.2,2,2,2,有,無,1466666,130952,,0,0,,RPUQMLMLQHIGFAF68DA,11.2,0,0,無,
板橋區,房地(土地+建物),新北市板橋區文化路一段１８８巷２４號二樓,74.81,住,,,1120815,土地6建物2車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651008,161.32,6,2,2,有,無,18000000,111579,,0,0,5293建號建物現況格局：3房1廳1衛5295建號建物現況格局：3房1廳1衛親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPRNMLMLQHIGFAF18EA,153,0,8.32,無,
板橋區,房地(土地+建物),新北市板橋區國泰街７０號四樓之二十九,7.17,商,,,1120802,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660516,30.6,2,0,2,有,無,3050000,99673,,0,0,陽台外推；,RPPNMLNLQHIGFAF97DA,24.6,0,6,無,0043
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路五段１５９號四樓,21.22,住,,,1120801,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110803,150.19,3,2,2,有,有,20320000,158738,坡道平面,35.41,2100000,,RPQQMLMJQHIGFAF08DA,68.64,0,7.63,有,
板橋區,房地(土地+建物)+車位,新北市板橋區五權街３０巷３７弄２之１０號二樓,7.21,住,,,1120801,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970125,68.64,1,1,1,有,有,9990000,145542,坡道機械,18.97,0,,RPWPMLLLQHIGFAF68DA,30.83,1.4,2.03,有,
板橋區,土地,江子翠段第三崁小段191-10地號,9.83,都市：其他:人行步道,,,1120822,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,2336000,237640,,0,0,包含公共設施保留地用地；,RPQNMLPLQHIGFAF38EA,0,0,0,無,0075
板橋區,車位,新北市板橋區金門街２１５巷２弄２８號地下室,1.77,住,,,1120818,土地1建物1車位1,地下層,五層,其他,見使用執照,鋼筋混凝土造,,38.49,0,0,0,無,無,1570000,,坡道平面,38.49,1570000,僅車位交易；,RPQNMLOLQHIGFAF28EA,0,0,0,無,0076
板橋區,房地(土地+建物),新北市板橋區莒光路１９６巷２１號,38.5,住,,,1120809,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,105.2,3,2,2,有,無,18200000,173004,,0,0,屋簷外推其他增建；,RPTOMLPKQHIGFAF58DA,105.2,0,0,無,
板橋區,車位,新北市板橋區四川路一段１３１號等共同使用,0,,,,1120815,土地0建物1車位1,,,其他,,,,33.62,0,0,0,無,有,2000000,,坡道平面,33.62,2000000,僅車位交易；,RPPQMLMLQHIGFAF18DA,0,0,0,有,0084
板橋區,房地(土地+建物),新北市板橋區篤行路二段１巷９號二樓,30.99,住,,,1120809,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660303,89.31,3,2,1,有,無,8800000,98533,,0,0,,RPTPMLOLQHIGFAF68DA,71.86,0,17.45,無,0091
板橋區,房地(土地+建物),新北市板橋區中山路二段３１８巷２０弄４６號,16.5,住,,,1120802,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0580726,62.46,2,1,1,有,無,7000000,112072,,0,0,,RPPNMLLLQHIGFAF77DA,62.46,0,0,無,
板橋區,房地(土地+建物)+車位,新北市板橋區新站路３號十四樓,79.23,都市：其他:第一種特定專用區(都市更新地區),,,1120801,土地1建物1車位3,十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1021227,591.71,4,2,4,有,有,115000000,194352,坡道平面,111.06,0,,RPOOMLSLQHIGFAF48DA,271.83,2.78,31.31,有,0093
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５３５號九樓,9.88,商,,,1120805,土地1建物1車位1,九層,十七層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1110810,123.02,0,0,0,無,有,16300000,167694,坡道平面,38.64,2150000,,RPTQMLPKQHIGFAF78DA,49.13,0,4.38,有,
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５３５號十三樓,9.88,商,,,1120805,土地1建物1車位1,十三層,十七層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1110810,123.02,0,0,0,無,有,16510000,170183,坡道平面,38.64,2150000,,RPORMLPKQHIGFAF38DA,49.13,0,4.38,有,
板橋區,房地(土地+建物),新北市板橋區四川路二段２３７號十五樓,4.23,住,,,1120803,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0810808,38.65,0,1,1,有,有,5000000,129333,,0,0,陽台外推；,RPRPMLSLQHIGFAF88DA,35,0,0.73,有,
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５３５號七樓,9.88,商,,,1120804,土地1建物1車位1,七層,十七層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1110810,123.02,0,0,0,無,有,16200000,166509,坡道平面,38.64,2150000,,RPRQMLPKQHIGFAF58DA,49.13,0,4.38,有,
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５３５號十四樓,9.88,商,,,1120804,土地1建物1車位1,十四層,十七層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1110810,123.02,0,0,0,無,有,16560000,170775,坡道平面,38.64,2150000,,RPSQMLPKQHIGFAF68DA,49.13,0,4.38,有,
板橋區,房地(土地+建物),新北市板橋區銘傳街７０號四樓,40.5,住,,,1120731,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630501,98.64,3,1,1,有,無,11360000,115166,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLQKQHIGFAF48EA,98.64,0,0,無,
板橋區,房地(土地+建物),新北市板橋區板新路１５之１號四樓,10.38,住,,,1120715,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871028,81.4,3,2,1,有,有,12700000,156020,,0,0,,RPUPMLTJQHIGFAF09DA,54.96,0,9.49,有,0121
板橋區,房地(土地+建物),新北市板橋區民生路二段１２之２號十六樓,2,住,,,1120707,土地1建物1車位0,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860815,38.49,0,0,0,無,有,7200000,187062,,0,0,夾層；,RPRNMLOKQHIGFAF18DA,22.77,0,5.36,有,
板橋區,土地,海山段883-1地號,37.98,住,,,1120725,土地2建物0車位0,,,其他,,,,0,0,0,0,無,無,8220818,216451,,0,0,本標的已領有新北市政府工務局建造執照親友、員工、共有人或其他特殊關係間之交易；,RPXNMLLJQHIGFAF38DA,0,0,0,無,
板橋區,房地(土地+建物),新北市板橋區僑中二街１２０巷２８號三樓,46.94,都市：其他:住宅區(再),,,1120718,土地4建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780811,112.22,3,2,2,有,無,10500000,93566,,0,0,其他增建；含租約；,RPQPMLQKQHIGFAF48DA,92.43,0,12.4,無,0161
板橋區,房地(土地+建物),新北市板橋區三民路一段３１巷８９弄２２號五樓,24.4,住,,,1120707,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700307,85.25,5,0,5,有,無,10800000,126686,,0,0,增建部分之格局:3房0廳3衛陽台外推；頂樓加蓋；含租約；,RPOOMLMKPHIGFAF67DA,76.08,0,9.17,無,0167
板橋區,土地,海山段858-2地號,3.6,都市：其他:綠地,,,1120725,土地3建物0車位0,,,其他,,,,0,0,0,0,無,無,779182,216439,,0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,SPXNMLLJQHIGFAF48DA,0,0,0,無,
板橋區,房地(土地+建物),新北市板橋區館前東路２６號八樓之十三,3.64,商,,,1120719,土地2建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0810921,42.03,0,0,0,無,有,6230000,148227,,0,0,,RPPNMLQKQHIGFAF18DA,25.68,0,0,有,
板橋區,房地(土地+建物),新北市板橋區文化路二段３６９巷１７號,24.5,住,,,1120729,土地2建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,72.88,0,0,0,無,無,23700000,325192,,0,0,,RPPQMLLLQHIGFAF08DA,72.88,0,0,無,0173
板橋區,房地(土地+建物),新北市板橋區長安街１３８巷８號四樓,12.38,住,,,1120723,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,1111228,91.21,2,2,1,有,無,19500000,213792,,0,0,,RPUNMLRKQHIGFAF78DA,51.88,4.68,4.3,有,
板橋區,房地(土地+建物),新北市板橋區林園街３３號二樓,17.25,住,,,1120731,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640205,54,3,1,1,有,無,7000000,129630,,0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPUNMLSKQHIGFAF88DA,44.1,0,9.9,無,0179
板橋區,房地(土地+建物),新北市板橋區重慶路２６９巷７７號三樓,27.91,住,,,1120715,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010824,141.18,3,2,2,有,有,19760000,139963,,0,0,陽台外推；,RPWOMLPLPHIGFAF88DA,87.84,0,9.97,有,0182
板橋區,房地(土地+建物),新北市板橋區縣民大道三段１８７巷１３號二樓,25.25,住,,,1120731,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,76.03,2,2,1,有,無,9800000,128896,,0,0,其他增建：陽台。其他增建；,RPVOMLOJQHIGFAF58DA,76.03,0,0,無,
板橋區,房地(土地+建物),新北市板橋區德興街２８巷２４號四樓,30,住,,,1120701,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,76.7,3,2,1,有,無,9300000,121252,,0,0,陽台外推；其他增建；,RPVPMLMJQHIGFAF48DA,76.7,0,0,無,
板橋區,房地(土地+建物),新北市板橋區四川路二段２３７號七樓,3.93,住,,,1120719,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0810808,34.92,1,0,1,有,有,4900000,140321,,0,0,陽台外推；其他增建；,RPOPMLSKQHIGFAF48DA,23.37,0,0,有,
板橋區,房地(土地+建物),新北市板橋區龍興街６１號三樓,24.81,都市：其他:住宅區(再),,,1120717,土地6建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,65.26,3,2,1,有,無,6600000,101134,,0,0,陽台外推；,RPTQMLKLPHIGFAF28DA,65.26,0,0,無,0205
板橋區,房地(土地+建物),新北市板橋區華興街２５號五樓,30.91,住,,,1120715,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,100.46,6,3,3,有,有,13200000,131396,,0,0,,RPWOMLOLPHIGFAF78DA,94.58,0,5.88,無,0206
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１５號十一樓,19.7,住,,,1120710,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,1091117,157.6,3,2,2,有,有,29455700,216311,坡道平面,32.06,2300000,,RPQNMLTKQHIGFAF58DA,70.69,3.88,9.56,有,
板橋區,房地(土地+建物),新北市板橋區漢生東路１９３巷５４弄２號三樓,19.6,住,,,1120716,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690915,71.35,4,2,2,有,無,11050000,154870,,0,0,陽台外推；,RPUQMLLLQHIGFAF58DA,71.35,0,0,無,
板橋區,房地(土地+建物),新北市板橋區永豐街９２號,60.5,住,,,1120720,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0651127,80.99,2,1,1,有,無,15600000,192616,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLSKQHIGFAF68DA,80.99,0,0,無,
板橋區,房地(土地+建物),新北市板橋區中山路一段２０６巷８９號一樓,38.25,住,,,1120718,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0630305,68.31,3,2,1,有,無,21000000,307422,,0,0,前後院及屋旁增建其他增建；,RPXOMLRLPHIGFAF56DA,68.31,0,0,無,
板橋區,房地(土地+建物),新北市板橋區永豐街９２號二樓,60.5,住,,,1120720,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0651127,80.99,2,1,1,有,無,9800000,121003,,0,0,親友、員工、共有人或其他特殊關係間之交易；,SPROMLSKQHIGFAF78DA,80.99,0,0,無,0221
板橋區,房地(土地+建物),新北市板橋區漢生東路１１３巷６弄１１號二樓,25,住,,,1120724,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670204,81.85,3,2,1,有,無,12000000,146610,,0,0,陽台外推；,RPTNMLQKQHIGFAF68EA,81.85,0,0,無,
板橋區,房地(土地+建物),新北市板橋區新生街２９巷２弄１號二樓,24.11,住,,,1120719,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740204,92.87,3,2,2,有,無,12000000,129213,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLRKPHIGFAF38DA,84.01,0,8.86,無,
板橋區,房地(土地+建物),新北市板橋區四川路一段６７號十一樓之９,3.31,商,,,1120709,土地1建物1車位0,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030116,51.61,1,0,1,有,無,9360000,181360,,0,0,,RPWNMLRLPHIGFAF98DA,26.37,1.22,4.05,有,0225
板橋區,房地(土地+建物)+車位,新北市板橋區廣權路２３號九樓,14.01,住,,,1120710,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880209,133.09,3,2,2,有,有,17100000,140174,坡道機械,21.8,1500000,陽台外推；其他增建；,RPOOMLMLQHIGFAF87DA,78.18,0,7.79,有,
板橋區,土地,振興段321地號,137.97,,,,1120720,土地31建物0車位0,,,其他,,,,0,0,0,0,無,無,5652000,40965,,0,0,未登記建物；包含公共設施保留地用地；,RPWQMLTJQHIGFAF76DA,0,0,0,無,0229
板橋區,房地(土地+建物),新北市板橋區瑞安街４６巷５號五樓,26.35,住,,,1120721,土地2建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690715,86.14,3,2,2,有,無,4700000,54562,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRPMLKKQHIGFAF97DA,86.14,0,0,無,
板橋區,房地(土地+建物),新北市板橋區僑中一街１２４巷２０弄１７號五樓,19.59,住,,,1120721,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,83.31,3,2,1,有,無,2200000,26407,,0,0,二親等買賣，另有債務免除新台幣190萬元整親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPWNMLLMPHIGFAF48DA,68.43,0,14.88,無,
板橋區,房地(土地+建物),新北市板橋區中山路一段１６０之２１號四樓,9.74,都市：其他:第一種特定專用區(都市更新地區),,,1120711,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980427,64.95,1,1,1,有,有,12800000,197075,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLOKQHIGFAF97DA,27.94,1.47,12.53,有,
板橋區,房地(土地+建物),新北市板橋區館前西路２７５號十一樓之２,12.16,住,,,1120702,土地1建物1車位0,十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921008,116.41,3,2,2,有,有,18500000,158921,,0,0,陽台外推；其他增建；,RPTPMLOJQHIGFAF48DA,82.78,0,9.05,有,0248
板橋區,房地(土地+建物),新北市板橋區新興路２２號十四樓之１６,5.96,商,,,1120714,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,1050316,77.86,2,1,1,有,有,13800000,177241,,0,0,陽台外推；其他增建；,RPOPMLMJQHIGFAF77DA,30.7,0,10.73,有,
板橋區,房地(土地+建物),新北市板橋區國光路３１巷１０號十樓,28.85,住,,,1120708,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840323,156.22,3,2,2,有,有,22000000,140818,,0,0,,RPOOMLQKQHIGFAF18DA,100.32,0,11.52,有,
板橋區,房地(土地+建物),新北市板橋區中正路４１３巷２弄５號二樓,18.6,住,,,1120718,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730428,76.78,3,2,1,有,無,5200000,67726,,0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPQRMLLLQHIGFAF28DA,64.5,0,8.72,無,
板橋區,房地(土地+建物),新北市板橋區莒光路２７巷１１號三樓,26.5,住,,,1120709,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630201,73.47,2,2,1,有,無,12500000,170137,,0,0,,RPXPMLOKPHIGFAF88DA,58.63,0,14.84,無,
板橋區,房地(土地+建物),新北市板橋區民生路二段２２６巷１３號三樓,12.6,住,,,1120724,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670705,59.42,2,2,1,有,無,8850000,148940,,0,0,,RPRNMLRLPHIGFAF48DA,48.72,0,10.7,無,0271
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段４４１巷７號九樓,21.21,住,,,1120716,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991012,156.03,3,2,2,有,有,29580000,189579,升降機械,11.96,0,陽台外推；,RPWOMLRLPHIGFAF09DA,91.33,3.41,8.9,有,
板橋區,房地(土地+建物),新北市板橋區倉後街１之１號五樓,7.12,商,,,1120724,土地2建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720929,54.78,2,1,1,有,有,8500000,155166,,0,0,陽台外推；其他增建；,RPRPMLMLQHIGFAF28DA,38.79,5.85,3.76,有,0275
板橋區,房地(土地+建物),新北市板橋區新海路３５６號九樓之二,5.15,住,,,1120716,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841002,40.32,1,1,1,有,有,6700000,166171,,0,0,,RPRNMLLLQHIGFAF97DA,31.28,0,4.5,有,
